year	sexo	estud_gr	edad_gr	min_t	p20_t	p40_t	p60_t	p80_t	max_t
2011	6	99	1	0.0	3.0	4.4	6.9	8.0	16.9
2011	6	99	2	15.5	28.5	31.9	34.8	40.0	50.6
2011	6	99	3	20.8	52.3	57.6	61.9	66.5	74.0
2011	6	99	4	29.4	56.1	62.9	68.0	73.8	82.3
2011	6	99	5	34.1	55.0	62.1	67.2	70.6	77.0
2011	6	99	6	39.7	50.0	55.2	60.6	67.3	75.0
2011	6	99	7	19.2	29.1	34.3	36.2	42.3	55.5
2011	6	99	8	0.2	0.8	1.2	1.5	1.9	3.9
2011	6	99	99	27.5	33.1	37.8	41.4	44.3	48.1
2011	99	1	1	0.0	2.4	4.6	6.6	9.2	33.0
2011	99	1	2	5.5	28.3	35.5	41.2	51.7	80.9
2011	99	1	3	6.9	29.8	37.7	48.8	53.7	100.0
2011	99	1	4	0.0	31.2	41.4	50.1	56.0	100.0
2011	99	1	5	24.4	44.0	46.7	51.7	56.2	69.9
2011	99	1	6	25.0	38.9	45.3	50.9	54.7	69.5
2011	99	1	7	17.2	26.6	30.6	34.3	40.4	56.1
2011	99	1	8	0.0	0.5	0.8	1.0	1.4	2.6
2011	99	1	99	9.8	14.2	16.6	18.5	21.1	25.8
2011	99	2	1	0.6	4.4	5.6	6.8	9.2	13.2
2011	99	2	2	12.4	29.7	31.7	35.8	38.7	47.4
2011	99	2	3	48.0	55.8	60.9	63.3	67.2	74.9
2011	99	2	4	52.8	59.2	63.7	67.7	74.5	82.1
2011	99	2	5	53.3	62.2	65.6	70.4	73.5	82.2
2011	99	2	6	54.3	59.6	64.1	69.1	73.9	77.4
2011	99	2	7	34.7	43.2	46.0	51.5	57.4	68.5
2011	99	2	8	0.0	1.1	2.1	3.7	4.9	13.5
2011	99	2	99	43.2	47.3	51.8	54.2	56.5	61.6
2011	99	3	1	0.0	0.0	13.1	54.5	92.8	100.0
2011	99	3	2	20.4	29.6	34.4	37.6	45.6	64.7
2011	99	3	3	38.1	60.3	64.4	69.3	75.8	86.6
2011	99	3	4	65.6	75.1	78.2	81.2	85.5	93.4
2011	99	3	5	69.6	79.6	81.2	83.2	85.1	89.6
2011	99	3	6	67.0	80.8	83.5	86.1	87.3	97.4
2011	99	3	7	42.1	62.5	64.9	69.4	73.5	87.8
2011	99	3	8	0.0	3.4	5.6	6.9	10.0	30.1
2011	99	3	99	60.7	66.4	70.0	72.4	75.1	79.0
2011	99	99	1	2.8	4.7	6.2	6.7	8.8	15.3
2011	99	99	2	16.2	31.0	34.1	36.5	41.2	47.3
2011	99	99	3	47.5	54.8	60.8	64.2	68.6	76.0
2011	99	99	4	48.3	61.0	68.2	72.0	75.9	84.5
2011	99	99	5	54.9	64.0	68.5	74.2	76.2	84.5
2011	99	99	6	54.7	58.9	64.7	70.1	74.9	79.9
2011	99	99	7	28.7	38.7	42.9	47.4	51.6	62.2
2011	99	99	8	0.6	1.2	1.4	1.9	2.5	4.3
2011	99	99	99	38.4	40.7	43.0	48.0	50.5	55.1
