year	prov_resid	sexo	estud_gr	edad_gr	tocup
2011	25	99	1	4	26.7
2011	25	99	1	5	53.6
2011	25	99	1	6	53.2
2011	25	99	1	7	51.2
2011	25	99	1	8	1.4
2011	25	99	1	99	20.6
2011	25	99	2	1	6.7
2011	25	99	2	2	43.3
2011	25	99	2	3	62.4
2011	25	99	2	4	72.7
2011	25	99	2	5	74.8
2011	25	99	2	6	77.4
2011	25	99	2	7	66.5
2011	25	99	2	8	9.4
2011	25	99	2	99	61.3
2011	25	99	3	1	0.0
2011	25	99	3	2	51.3
2011	25	99	3	3	80.2
2011	25	99	3	4	89.7
2011	25	99	3	5	82.5
2011	25	99	3	6	86.4
2011	25	99	3	7	82.4
2011	25	99	3	8	2.1
2011	25	99	3	99	79.0
2011	25	99	99	1	6.3
2011	25	99	99	2	44.2
2011	25	99	99	3	67.3
2011	25	99	99	4	73.6
2011	25	99	99	5	74.2
2011	25	99	99	6	76.4
2011	25	99	99	7	62.2
2011	25	99	99	8	2.5
2011	25	99	99	99	51.9
2011	26	1	1	1	2.5
2011	26	1	1	2	63.2
2011	26	1	1	3	68.9
2011	26	1	1	4	59.1
2011	26	1	1	5	57.3
2011	26	1	1	6	47.7
2011	26	1	1	7	60.9
2011	26	1	1	8	1.4
2011	26	1	1	99	24.1
2011	26	1	2	1	5.8
2011	26	1	2	2	39.1
2011	26	1	2	3	68.6
2011	26	1	2	4	83.7
2011	26	1	2	5	74.2
2011	26	1	2	6	76.5
2011	26	1	2	7	59.5
2011	26	1	2	8	5.4
2011	26	1	2	99	59.7
2011	26	1	3	2	23.4
2011	26	1	3	3	73.3
2011	26	1	3	4	90.7
2011	26	1	3	5	94.2
2011	26	1	3	6	87.6
2011	26	1	3	7	78.5
2011	26	1	3	8	10.3
2011	26	1	3	99	78.5
2011	26	1	99	1	5.1
2011	26	1	99	2	38.5
2011	26	1	99	3	70.3
2011	26	1	99	4	84.9
2011	26	1	99	5	80.0
2011	26	1	99	6	76.7
2011	26	1	99	7	64.5
2011	26	1	99	8	3.2
2011	26	1	99	99	56.1
2011	26	6	1	1	0.0
2011	26	6	1	2	12.0
2011	26	6	1	3	56.8
2011	26	6	1	4	31.1
2011	26	6	1	5	24.1
2011	26	6	1	6	36.9
2011	26	6	1	7	19.8
2011	26	6	1	8	0.5
2011	26	6	1	99	8.4
2011	26	6	2	1	4.6
2011	26	6	2	2	28.2
2011	26	6	2	3	61.2
2011	26	6	2	4	75.9
2011	26	6	2	5	62.9
2011	26	6	2	6	63.6
2011	26	6	2	7	36.6
2011	26	6	2	8	3.3
2011	26	6	2	99	47.3
2011	26	6	3	2	38.9
2011	26	6	3	3	80.1
2011	26	6	3	4	77.6
2011	26	6	3	5	84.2
2011	26	6	3	6	78.7
2011	26	6	3	7	66.6
2011	26	6	3	8	7.0
2011	26	6	3	99	73.5
2011	26	6	99	1	4.3
2011	26	6	99	2	30.2
2011	26	6	99	3	68.2
2011	26	6	99	4	74.8
2011	26	6	99	5	71.1
2011	26	6	99	6	65.2
2011	26	6	99	7	34.8
2011	26	6	99	8	1.3
2011	26	6	99	99	43.4
2011	26	99	1	1	1.9
2011	26	99	1	2	39.5
2011	26	99	1	3	62.3
2011	26	99	1	4	48.0
2011	26	99	1	5	43.9
2011	26	99	1	6	42.3
2011	26	99	1	7	39.9
2011	26	99	1	8	0.9
2011	26	99	1	99	15.5
2011	26	99	2	1	5.2
2011	26	99	2	2	34.2
2011	26	99	2	3	65.0
2011	26	99	2	4	80.0
2011	26	99	2	5	69.3
2011	26	99	2	6	70.2
2011	26	99	2	7	47.2
2011	26	99	2	8	4.4
2011	26	99	2	99	53.7
2011	26	99	3	2	33.3
2011	26	99	3	3	76.7
2011	26	99	3	4	83.8
2011	26	99	3	5	88.6
2011	26	99	3	6	83.0
2011	26	99	3	7	73.9
2011	26	99	3	8	9.0
2011	26	99	3	99	75.9
2011	26	99	99	1	4.7
2011	26	99	99	2	34.4
2011	26	99	99	3	69.3
2011	26	99	99	4	80.0
2011	26	99	99	5	75.7
2011	26	99	99	6	71.0
2011	26	99	99	7	49.8
2011	26	99	99	8	2.2
2011	26	99	99	99	49.7
2011	27	1	1	1	7.7
2011	27	1	1	2	59.7
2011	27	1	1	3	100.0
2011	27	1	1	4	0.0
2011	27	1	1	5	73.1
2011	27	1	1	6	52.8
2011	27	1	1	7	48.7
2011	27	1	1	8	1.3
2011	27	1	1	99	12.4
2011	27	1	2	1	19.7
2011	27	1	2	2	41.5
2011	27	1	2	3	78.5
2011	27	1	2	4	81.0
2011	27	1	2	5	86.2
2011	27	1	2	6	81.5
2011	27	1	2	7	62.7
2011	27	1	2	8	4.0
2011	27	1	2	99	66.5
2011	27	1	3	1	0.0
2011	27	1	3	2	33.6
2011	27	1	3	3	65.6
2011	27	1	3	4	79.8
2011	27	1	3	5	84.4
2011	27	1	3	6	90.2
2011	27	1	3	7	68.7
2011	27	1	3	8	10.6
2011	27	1	3	99	71.4
2011	27	1	99	1	17.3
2011	27	1	99	2	41.2
2011	27	1	99	3	74.4
2011	27	1	99	4	80.2
2011	27	1	99	5	85.1
2011	27	1	99	6	82.0
2011	27	1	99	7	59.4
2011	27	1	99	8	2.1
2011	27	1	99	99	50.8
2011	27	6	1	1	9.0
2011	27	6	1	2	0.0
2011	27	6	1	3	50.6
2011	27	6	1	4	11.1
2011	27	6	1	5	30.2
2011	27	6	1	6	55.4
2011	27	6	1	7	39.8
2011	27	6	1	8	1.0
2011	27	6	1	99	7.9
2011	27	6	2	1	6.2
2011	27	6	2	2	31.3
2011	27	6	2	3	61.1
2011	27	6	2	4	65.9
2011	27	6	2	5	71.1
2011	27	6	2	6	71.7
2011	27	6	2	7	56.8
2011	27	6	2	8	3.7
2011	27	6	2	99	55.7
2011	27	6	3	1	0.0
2011	27	6	3	2	41.0
2011	27	6	3	3	71.8
2011	27	6	3	4	73.8
2011	27	6	3	5	84.0
2011	27	6	3	6	90.1
2011	27	6	3	7	71.3
2011	27	6	3	8	2.8
2011	27	6	3	99	72.2
2011	27	6	99	1	6.5
2011	27	6	99	2	33.2
2011	27	6	99	3	66.6
2011	27	6	99	4	68.4
2011	27	6	99	5	74.8
2011	27	6	99	6	75.0
2011	27	6	99	7	52.5
2011	27	6	99	8	1.3
2011	27	6	99	99	41.0
2011	27	99	1	1	8.2
2011	27	99	1	2	38.7
2011	27	99	1	3	68.2
2011	27	99	1	4	9.9
2011	27	99	1	5	55.4
2011	27	99	1	6	54.3
2011	27	99	1	7	44.0
2011	27	99	1	8	1.2
2011	27	99	1	99	9.8
2011	27	99	2	1	13.2
2011	27	99	2	2	36.7
2011	27	99	2	3	71.9
2011	27	99	2	4	75.1
2011	27	99	2	5	79.4
2011	27	99	2	6	76.7
2011	27	99	2	7	59.9
2011	27	99	2	8	3.9
2011	27	99	2	99	61.6
2011	27	99	3	1	0.0
2011	27	99	3	2	38.1
2011	27	99	3	3	69.3
2011	27	99	3	4	75.9
2011	27	99	3	5	84.2
2011	27	99	3	6	90.2
2011	27	99	3	7	69.9
2011	27	99	3	8	6.8
2011	27	99	3	99	71.9
2011	27	99	99	1	12.3
2011	27	99	99	2	37.2
2011	27	99	99	3	70.6
2011	27	99	99	4	74.0
2011	27	99	99	5	80.0
2011	27	99	99	6	78.5
2011	27	99	99	7	56.0
2011	27	99	99	8	1.7
2011	27	99	99	99	45.7
2011	28	1	1	1	7.3
2011	28	1	1	2	44.9
2011	28	1	1	3	43.1
2011	28	1	1	4	64.8
2011	28	1	1	5	57.9
2011	28	1	1	6	55.7
2011	28	1	1	7	43.5
2011	28	1	1	8	1.1
2011	28	1	1	99	23.9
2011	28	1	2	1	7.4
2011	28	1	2	2	37.3
2011	28	1	2	3	71.2
2011	28	1	2	4	70.7
2011	28	1	2	5	77.2
2011	28	1	2	6	81.3
2011	28	1	2	7	68.1
2011	28	1	2	8	1.9
2011	28	1	2	99	60.2
2011	28	1	3	1	22.9
2011	28	1	3	2	44.5
2011	28	1	3	3	77.9
2011	28	1	3	4	88.5
2011	28	1	3	5	89.3
2011	28	1	3	6	91.5
2011	28	1	3	7	68.9
2011	28	1	3	8	9.2
2011	28	1	3	99	74.9
2011	28	1	99	1	7.5
2011	28	1	99	2	39.4
2011	28	1	99	3	71.9
2011	28	1	99	4	78.7
2011	28	1	99	5	81.6
2011	28	1	99	6	83.1
2011	28	1	99	7	62.5
2011	28	1	99	8	3.4
2011	28	1	99	99	59.3
2011	28	6	1	1	6.4
2011	28	6	1	2	40.1
2011	28	6	1	3	21.0
2011	28	6	1	4	45.9
2011	28	6	1	5	51.1
2011	28	6	1	6	43.8
2011	28	6	1	7	31.8
2011	28	6	1	8	0.9
2011	28	6	1	99	14.4
2011	28	6	2	1	5.5
2011	28	6	2	2	34.6
2011	28	6	2	3	65.7
2011	28	6	2	4	67.6
2011	28	6	2	5	65.5
2011	28	6	2	6	62.7
2011	28	6	2	7	40.1
2011	28	6	2	8	2.8
2011	28	6	2	99	48.1
2011	28	6	3	1	100.0
2011	28	6	3	2	46.2
2011	28	6	3	3	78.3
2011	28	6	3	4	82.8
2011	28	6	3	5	81.2
2011	28	6	3	6	81.1
2011	28	6	3	7	59.6
2011	28	6	3	8	7.3
2011	28	6	3	99	72.5
2011	28	6	99	1	5.7
2011	28	6	99	2	39.0
2011	28	6	99	3	70.0
2011	28	6	99	4	74.9
2011	28	6	99	5	72.9
2011	28	6	99	6	67.3
2011	28	6	99	7	42.1
2011	28	6	99	8	1.8
2011	28	6	99	99	48.1
2011	28	99	1	1	6.9
2011	28	99	1	2	42.7
2011	28	99	1	3	35.8
2011	28	99	1	4	58.3
2011	28	99	1	5	54.3
2011	28	99	1	6	48.8
2011	28	99	1	7	36.3
2011	28	99	1	8	0.9
2011	28	99	1	99	18.1
2011	28	99	2	1	6.4
2011	28	99	2	2	36.1
2011	28	99	2	3	68.4
2011	28	99	2	4	69.2
2011	28	99	2	5	72.0
2011	28	99	2	6	71.5
2011	28	99	2	7	53.0
2011	28	99	2	8	2.4
2011	28	99	2	99	54.2
2011	28	99	3	1	30.9
2011	28	99	3	2	45.6
2011	28	99	3	3	78.1
2011	28	99	3	4	85.5
2011	28	99	3	5	84.9
2011	28	99	3	6	86.3
2011	28	99	3	7	64.6
2011	28	99	3	8	8.6
2011	28	99	3	99	73.7
2011	28	99	99	1	6.7
2011	28	99	99	2	39.2
2011	28	99	99	3	70.9
2011	28	99	99	4	76.8
2011	28	99	99	5	77.3
2011	28	99	99	6	74.9
2011	28	99	99	7	51.6
2011	28	99	99	8	2.5
2011	28	99	99	99	53.4
2011	29	1	1	1	5.2
2011	29	1	1	2	37.4
2011	29	1	1	3	52.1
2011	29	1	1	4	27.5
2011	29	1	1	5	50.9
2011	29	1	1	6	40.4
2011	29	1	1	7	36.0
2011	29	1	1	8	2.6
2011	29	1	1	99	25.6
2011	29	1	2	1	11.5
2011	29	1	2	2	28.8
2011	29	1	2	3	53.0
2011	29	1	2	4	66.4
2011	29	1	2	5	69.0
2011	29	1	2	6	68.6
2011	29	1	2	7	49.1
2011	29	1	2	8	3.4
2011	29	1	2	99	52.6
2011	29	1	3	2	34.5
2011	29	1	3	3	58.6
2011	29	1	3	4	79.4
2011	29	1	3	5	73.2
2011	29	1	3	6	83.9
2011	29	1	3	7	48.7
2011	29	1	3	8	11.3
2011	29	1	3	99	64.3
2011	29	1	99	1	9.2
2011	29	1	99	2	31.3
2011	29	1	99	3	54.0
2011	29	1	99	4	66.8
2011	29	1	99	5	67.2
2011	29	1	99	6	64.2
2011	29	1	99	7	42.7
2011	29	1	99	8	3.7
2011	29	1	99	99	46.2
2011	29	6	1	1	8.2
2011	29	6	1	2	10.1
2011	29	6	1	3	23.9
2011	29	6	1	4	48.1
2011	29	6	1	5	35.8
2011	29	6	1	6	30.8
2011	29	6	1	7	14.2
2011	29	6	1	8	1.8
2011	29	6	1	99	12.4
2011	29	6	2	1	7.8
2011	29	6	2	2	33.4
2011	29	6	2	3	58.1
2011	29	6	2	4	55.6
2011	29	6	2	5	46.9
2011	29	6	2	6	47.2
2011	29	6	2	7	35.0
2011	29	6	2	8	4.1
2011	29	6	2	99	41.6
2011	29	6	3	2	24.2
2011	29	6	3	3	62.7
2011	29	6	3	4	66.4
2011	29	6	3	5	67.2
2011	29	6	3	6	77.2
2011	29	6	3	7	57.3
2011	29	6	3	8	8.2
2011	29	6	3	99	60.9
2011	29	6	99	1	7.9
2011	29	6	99	2	28.7
2011	29	6	99	3	55.4
2011	29	6	99	4	58.3
2011	29	6	99	5	52.4
2011	29	6	99	6	49.2
2011	29	6	99	7	26.2
2011	29	6	99	8	2.4
2011	29	6	99	99	35.6
2011	29	99	1	1	6.4
2011	29	99	1	2	28.0
2011	29	99	1	3	41.3
2011	29	99	1	4	34.0
2011	29	99	1	5	44.5
2011	29	99	1	6	35.5
2011	29	99	1	7	24.6
2011	29	99	1	8	2.1
2011	29	99	1	99	18.7
2011	29	99	2	1	9.6
2011	29	99	2	2	31.1
2011	29	99	2	3	55.5
2011	29	99	2	4	60.9
2011	29	99	2	5	58.6
2011	29	99	2	6	57.5
2011	29	99	2	7	42.0
2011	29	99	2	8	3.7
2011	29	99	2	99	47.2
2011	29	99	3	2	27.6
2011	29	99	3	3	61.0
2011	29	99	3	4	73.2
2011	29	99	3	5	69.6
2011	29	99	3	6	80.4
2011	29	99	3	7	51.9
2011	29	99	3	8	10.0
2011	29	99	3	99	62.5
2011	29	99	99	1	8.6
2011	29	99	99	2	30.0
2011	29	99	99	3	54.7
2011	29	99	99	4	62.7
2011	29	99	99	5	59.8
2011	29	99	99	6	56.4
2011	29	99	99	7	34.5
2011	29	99	99	8	3.0
2011	29	99	99	99	40.8
2011	30	1	1	1	11.2
2011	30	1	1	2	54.1
2011	30	1	1	3	45.0
2011	30	1	1	4	61.8
2011	30	1	1	5	62.8
2011	30	1	1	6	60.5
2011	30	1	1	7	45.9
2011	30	1	1	8	0.8
2011	30	1	1	99	33.4
2011	30	1	2	1	7.0
2011	30	1	2	2	38.3
2011	30	1	2	3	62.9
2011	30	1	2	4	67.8
2011	30	1	2	5	70.4
2011	30	1	2	6	69.2
2011	30	1	2	7	49.7
2011	30	1	2	8	4.4
2011	30	1	2	99	55.6
2011	30	1	3	2	27.6
2011	30	1	3	3	64.4
2011	30	1	3	4	80.4
2011	30	1	3	5	89.1
2011	30	1	3	6	89.4
2011	30	1	3	7	69.2
2011	30	1	3	8	5.9
2011	30	1	3	99	73.0
2011	30	1	99	1	8.2
2011	30	1	99	2	39.0
2011	30	1	99	3	60.1
2011	30	1	99	4	70.0
2011	30	1	99	5	74.2
2011	30	1	99	6	72.3
2011	30	1	99	7	51.3
2011	30	1	99	8	2.0
2011	30	1	99	99	52.7
2011	30	6	1	1	3.4
2011	30	6	1	2	44.4
2011	30	6	1	3	33.4
2011	30	6	1	4	40.2
2011	30	6	1	5	37.2
2011	30	6	1	6	37.6
2011	30	6	1	7	24.0
2011	30	6	1	8	0.6
2011	30	6	1	99	16.0
2011	30	6	2	1	8.2
2011	30	6	2	2	30.4
2011	30	6	2	3	52.2
2011	30	6	2	4	53.4
2011	30	6	2	5	56.2
2011	30	6	2	6	50.1
2011	30	6	2	7	33.3
2011	30	6	2	8	1.0
2011	30	6	2	99	42.8
2011	30	6	3	1	100.0
2011	30	6	3	2	40.5
2011	30	6	3	3	60.0
2011	30	6	3	4	80.2
2011	30	6	3	5	79.6
2011	30	6	3	6	82.6
2011	30	6	3	7	69.9
2011	30	6	3	8	3.2
2011	30	6	3	99	70.8
2011	30	6	99	1	7.2
2011	30	6	99	2	34.8
2011	30	6	99	3	52.3
2011	30	6	99	4	60.9
2011	30	6	99	5	60.7
2011	30	6	99	6	55.3
2011	30	6	99	7	31.6
2011	30	6	99	8	0.7
2011	30	6	99	99	39.5
2011	30	99	1	1	7.7
2011	30	99	1	2	49.2
2011	30	99	1	3	40.5
2011	30	99	1	4	53.5
2011	30	99	1	5	51.7
2011	30	99	1	6	49.8
2011	30	99	1	7	33.4
2011	30	99	1	8	0.7
2011	30	99	1	99	24.1
2011	30	99	2	1	7.6
2011	30	99	2	2	34.8
2011	30	99	2	3	57.8
2011	30	99	2	4	61.3
2011	30	99	2	5	63.8
2011	30	99	2	6	59.6
2011	30	99	2	7	41.8
2011	30	99	2	8	2.7
2011	30	99	2	99	49.5
2011	30	99	3	1	100.0
2011	30	99	3	2	35.9
2011	30	99	3	3	62.0
2011	30	99	3	4	80.3
2011	30	99	3	5	84.3
2011	30	99	3	6	86.1
2011	30	99	3	7	69.4
2011	30	99	3	8	5.1
2011	30	99	3	99	71.9
2011	30	99	99	1	7.7
2011	30	99	99	2	37.0
2011	30	99	99	3	56.4
2011	30	99	99	4	65.8
2011	30	99	99	5	67.8
2011	30	99	99	6	64.0
2011	30	99	99	7	41.2
2011	30	99	99	8	1.3
2011	30	99	99	99	46.2
2011	31	1	1	1	3.7
2011	31	1	1	2	47.8
2011	31	1	1	3	32.6
2011	31	1	1	4	85.0
2011	31	1	1	5	69.1
2011	31	1	1	6	80.8
2011	31	1	1	7	40.8
2011	31	1	1	8	0.9
2011	31	1	1	99	22.9
2011	31	1	2	1	6.3
2011	31	1	2	2	47.5
2011	31	1	2	3	64.1
2011	31	1	2	4	81.1
2011	31	1	2	5	81.3
2011	31	1	2	6	84.2
2011	31	1	2	7	57.7
2011	31	1	2	8	1.4
2011	31	1	2	99	62.3
2011	31	1	3	2	53.7
2011	31	1	3	3	76.2
2011	31	1	3	4	91.6
2011	31	1	3	5	92.3
2011	31	1	3	6	90.7
2011	31	1	3	7	64.7
2011	31	1	3	8	6.2
2011	31	1	3	99	77.5
2011	31	1	99	1	5.7
2011	31	1	99	2	49.0
2011	31	1	99	3	67.4
2011	31	1	99	4	86.2
2011	31	1	99	5	84.9
2011	31	1	99	6	86.3
2011	31	1	99	7	54.7
2011	31	1	99	8	1.8
2011	31	1	99	99	58.5
2011	31	6	1	1	11.0
2011	31	6	1	2	57.6
2011	31	6	1	3	39.0
2011	31	6	1	4	34.6
2011	31	6	1	5	38.5
2011	31	6	1	6	57.7
2011	31	6	1	7	25.9
2011	31	6	1	8	0.8
2011	31	6	1	99	11.8
2011	31	6	2	1	7.4
2011	31	6	2	2	37.2
2011	31	6	2	3	66.0
2011	31	6	2	4	70.8
2011	31	6	2	5	66.9
2011	31	6	2	6	69.5
2011	31	6	2	7	31.7
2011	31	6	2	8	0.8
2011	31	6	2	99	48.2
2011	31	6	3	1	100.0
2011	31	6	3	2	55.2
2011	31	6	3	3	76.7
2011	31	6	3	4	82.4
2011	31	6	3	5	82.5
2011	31	6	3	6	82.3
2011	31	6	3	7	59.1
2011	31	6	3	8	3.9
2011	31	6	3	99	74.7
2011	31	6	99	1	8.2
2011	31	6	99	2	45.5
2011	31	6	99	3	69.7
2011	31	6	99	4	74.7
2011	31	6	99	5	73.1
2011	31	6	99	6	72.7
2011	31	6	99	7	35.7
2011	31	6	99	8	0.9
2011	31	6	99	99	46.6
2011	31	99	1	1	6.2
2011	31	99	1	2	51.7
2011	31	99	1	3	37.1
2011	31	99	1	4	56.1
2011	31	99	1	5	55.4
2011	31	99	1	6	69.5
2011	31	99	1	7	33.3
2011	31	99	1	8	0.8
2011	31	99	1	99	16.6
2011	31	99	2	1	6.9
2011	31	99	2	2	43.1
2011	31	99	2	3	64.8
2011	31	99	2	4	76.8
2011	31	99	2	5	75.0
2011	31	99	2	6	76.7
2011	31	99	2	7	43.5
2011	31	99	2	8	1.1
2011	31	99	2	99	55.6
2011	31	99	3	1	100.0
2011	31	99	3	2	54.6
2011	31	99	3	3	76.5
2011	31	99	3	4	86.6
2011	31	99	3	5	87.1
2011	31	99	3	6	86.8
2011	31	99	3	7	62.3
2011	31	99	3	8	5.6
2011	31	99	3	99	76.1
2011	31	99	99	1	6.9
2011	31	99	99	2	47.3
2011	31	99	99	3	68.6
2011	31	99	99	4	80.6
2011	31	99	99	5	79.2
2011	31	99	99	6	79.6
2011	31	99	99	7	45.1
2011	31	99	99	8	1.3
2011	31	99	99	99	52.5
2011	32	1	1	1	6.1
2011	32	1	1	2	63.3
2011	32	1	1	3	13.8
2011	32	1	1	4	54.2
2011	32	1	1	5	64.5
2011	32	1	1	6	43.7
2011	32	1	1	7	35.2
2011	32	1	1	8	0.5
2011	32	1	1	99	13.5
2011	32	1	2	1	4.2
2011	32	1	2	2	47.7
2011	32	1	2	3	65.6
2011	32	1	2	4	79.7
2011	32	1	2	5	76.9
2011	32	1	2	6	80.2
2011	32	1	2	7	55.9
2011	32	1	2	8	3.8
2011	32	1	2	99	61.8
2011	32	1	3	1	100.0
2011	32	1	3	2	36.1
2011	32	1	3	3	67.6
2011	32	1	3	4	79.7
2011	32	1	3	5	82.5
2011	32	1	3	6	89.9
2011	32	1	3	7	76.3
2011	32	1	3	8	7.0
2011	32	1	3	99	72.4
2011	32	1	99	1	5.0
2011	32	1	99	2	47.4
2011	32	1	99	3	61.8
2011	32	1	99	4	77.3
2011	32	1	99	5	77.6
2011	32	1	99	6	77.2
2011	32	1	99	7	49.6
2011	32	1	99	8	1.2
2011	32	1	99	99	45.4
2011	32	6	1	1	0.0
2011	32	6	1	2	50.9
2011	32	6	1	3	68.3
2011	32	6	1	4	44.2
2011	32	6	1	5	34.2
2011	32	6	1	6	60.8
2011	32	6	1	7	21.0
2011	32	6	1	8	0.4
2011	32	6	1	99	8.3
2011	32	6	2	1	8.4
2011	32	6	2	2	26.2
2011	32	6	2	3	50.0
2011	32	6	2	4	65.9
2011	32	6	2	5	69.7
2011	32	6	2	6	62.2
2011	32	6	2	7	41.0
2011	32	6	2	8	6.7
2011	32	6	2	99	49.2
2011	32	6	3	2	34.6
2011	32	6	3	3	74.2
2011	32	6	3	4	69.9
2011	32	6	3	5	79.9
2011	32	6	3	6	77.9
2011	32	6	3	7	60.2
2011	32	6	3	8	3.0
2011	32	6	3	99	67.7
2011	32	6	99	1	7.8
2011	32	6	99	2	30.3
2011	32	6	99	3	63.5
2011	32	6	99	4	66.1
2011	32	6	99	5	70.7
2011	32	6	99	6	65.2
2011	32	6	99	7	34.0
2011	32	6	99	8	0.9
2011	32	6	99	99	34.7
2011	32	99	1	1	4.2
2011	32	99	1	2	58.9
2011	32	99	1	3	30.3
2011	32	99	1	4	50.2
2011	32	99	1	5	49.4
2011	32	99	1	6	52.3
2011	32	99	1	7	27.9
2011	32	99	1	8	0.4
2011	32	99	1	99	10.6
2011	32	99	2	1	6.4
2011	32	99	2	2	37.9
2011	32	99	2	3	59.1
2011	32	99	2	4	74.1
2011	32	99	2	5	73.5
2011	32	99	2	6	71.4
2011	32	99	2	7	48.1
2011	32	99	2	8	5.1
2011	32	99	2	99	55.9
2011	32	99	3	1	100.0
2011	32	99	3	2	35.3
2011	32	99	3	3	71.7
2011	32	99	3	4	73.8
2011	32	99	3	5	81.0
2011	32	99	3	6	83.8
2011	32	99	3	7	69.2
2011	32	99	3	8	5.1
2011	32	99	3	99	69.8
2011	32	99	99	1	6.4
2011	32	99	99	2	39.4
2011	32	99	99	3	62.7
2011	32	99	99	4	72.0
2011	32	99	99	5	74.2
2011	32	99	99	6	71.3
2011	32	99	99	7	41.7
2011	32	99	99	8	1.0
2011	32	99	99	99	39.9
2011	33	1	1	1	2.0
2011	33	1	1	2	22.7
2011	33	1	1	3	51.0
2011	33	1	1	4	44.8
2011	33	1	1	5	55.0
2011	33	1	1	6	49.9
2011	33	1	1	7	29.1
2011	33	1	1	8	0.7
2011	33	1	1	99	15.5
2011	33	1	2	1	7.0
2011	33	1	2	2	24.8
2011	33	1	2	3	60.1
2011	33	1	2	4	70.5
2011	33	1	2	5	73.9
2011	33	1	2	6	67.2
2011	33	1	2	7	46.4
2011	33	1	2	8	1.9
2011	33	1	2	99	54.0
2011	33	1	3	2	25.1
2011	33	1	3	3	68.1
2011	33	1	3	4	82.1
2011	33	1	3	5	87.7
2011	33	1	3	6	83.9
2011	33	1	3	7	62.2
2011	33	1	3	8	4.4
2011	33	1	3	99	69.1
2011	33	1	99	1	6.0
2011	33	1	99	2	24.7
2011	33	1	99	3	62.5
2011	33	1	99	4	74.3
2011	33	1	99	5	78.5
2011	33	1	99	6	70.0
2011	33	1	99	7	43.8
2011	33	1	99	8	1.4
2011	33	1	99	99	47.8
2011	33	6	1	1	0.0
2011	33	6	1	2	42.8
2011	33	6	1	3	40.6
2011	33	6	1	4	65.2
2011	33	6	1	5	46.9
2011	33	6	1	6	46.9
2011	33	6	1	7	22.8
2011	33	6	1	8	0.7
2011	33	6	1	99	11.1
2011	33	6	2	1	3.6
2011	33	6	2	2	29.5
2011	33	6	2	3	63.0
2011	33	6	2	4	64.9
2011	33	6	2	5	56.4
2011	33	6	2	6	51.7
2011	33	6	2	7	37.7
2011	33	6	2	8	0.4
2011	33	6	2	99	44.3
2011	33	6	3	1	100.0
2011	33	6	3	2	21.2
2011	33	6	3	3	55.7
2011	33	6	3	4	71.6
2011	33	6	3	5	78.0
2011	33	6	3	6	78.8
2011	33	6	3	7	62.8
2011	33	6	3	8	10.2
2011	33	6	3	99	65.3
2011	33	6	99	1	3.5
2011	33	6	99	2	27.4
2011	33	6	99	3	57.6
2011	33	6	99	4	68.2
2011	33	6	99	5	65.3
2011	33	6	99	6	59.6
2011	33	6	99	7	34.8
2011	33	6	99	8	1.2
2011	33	6	99	99	37.8
2011	33	99	1	1	1.1
2011	33	99	1	2	30.5
2011	33	99	1	3	46.1
2011	33	99	1	4	53.2
2011	33	99	1	5	50.7
2011	33	99	1	6	48.3
2011	33	99	1	7	25.4
2011	33	99	1	8	0.7
2011	33	99	1	99	12.9
2011	33	99	2	1	5.3
2011	33	99	2	2	26.9
2011	33	99	2	3	61.4
2011	33	99	2	4	67.7
2011	33	99	2	5	65.5
2011	33	99	2	6	59.4
2011	33	99	2	7	42.1
2011	33	99	2	8	1.1
2011	33	99	2	99	49.3
2011	33	99	3	1	100.0
2011	33	99	3	2	22.6
2011	33	99	3	3	61.2
2011	33	99	3	4	76.8
2011	33	99	3	5	82.7
2011	33	99	3	6	81.2
2011	33	99	3	7	62.5
2011	33	99	3	8	6.4
2011	33	99	3	99	67.2
2011	33	99	99	1	4.8
2011	33	99	99	2	26.0
2011	33	99	99	3	60.0
2011	33	99	99	4	71.3
2011	33	99	99	5	71.9
2011	33	99	99	6	64.7
2011	33	99	99	7	39.1
2011	33	99	99	8	1.3
2011	33	99	99	99	42.5
2011	34	1	1	1	17.2
2011	34	1	1	2	31.5
2011	34	1	1	3	47.9
2011	34	1	1	4	21.4
2011	34	1	1	5	73.8
2011	34	1	1	6	66.2
2011	34	1	1	7	43.2
2011	34	1	1	8	0.7
2011	34	1	1	99	25.1
2011	34	1	2	1	9.2
2011	34	1	2	2	32.3
2011	34	1	2	3	72.5
2011	34	1	2	4	86.8
2011	34	1	2	5	72.1
2011	34	1	2	6	80.5
2011	34	1	2	7	56.6
2011	34	1	2	8	0.0
2011	34	1	2	99	60.5
2011	34	1	3	2	37.3
2011	34	1	3	3	60.6
2011	34	1	3	4	88.5
2011	34	1	3	5	86.5
2011	34	1	3	6	94.7
2011	34	1	3	7	75.6
2011	34	1	3	8	10.8
2011	34	1	3	99	73.4
2011	34	1	99	1	11.6
2011	34	1	99	2	33.2
2011	34	1	99	3	63.7
2011	34	1	99	4	78.4
2011	34	1	99	5	77.1
2011	34	1	99	6	80.9
2011	34	1	99	7	54.6
2011	34	1	99	8	1.6
2011	34	1	99	99	50.4
2011	34	6	1	1	13.8
2011	34	6	1	2	19.2
2011	34	6	1	3	0.0
2011	34	6	1	4	20.2
2011	34	6	1	5	44.3
2011	34	6	1	6	31.2
2011	34	6	1	7	20.8
2011	34	6	1	8	0.9
2011	34	6	1	99	9.5
