year	prov_resid	sexo	estud_gr	edad_gr	tparo
1996	9	99	1	1	47.4
1996	9	99	1	2	26.8
1996	9	99	1	3	45.9
1996	9	99	1	4	44.6
1996	9	99	1	5	13.4
1996	9	99	1	6	7.9
1996	9	99	1	7	4.7
1996	9	99	1	8	0.0
1996	9	99	1	99	11.6
1996	9	99	2	1	39.1
1996	9	99	2	2	30.2
1996	9	99	2	3	23.5
1996	9	99	2	4	21.1
1996	9	99	2	5	12.2
1996	9	99	2	6	6.0
1996	9	99	2	7	3.5
1996	9	99	2	8	0.0
1996	9	99	2	99	19.0
1996	9	99	3	1	0.0
1996	9	99	3	2	59.0
1996	9	99	3	3	34.8
1996	9	99	3	4	15.5
1996	9	99	3	5	15.2
1996	9	99	3	6	0.0
1996	9	99	3	7	0.0
1996	9	99	3	8	0.0
1996	9	99	3	99	19.1
1996	9	99	99	1	40.1
1996	9	99	99	2	32.1
1996	9	99	99	3	28.2
1996	9	99	99	4	22.1
1996	9	99	99	5	13.1
1996	9	99	99	6	6.2
1996	9	99	99	7	4.4
1996	9	99	99	8	0.0
1996	9	99	99	99	16.6
1996	10	1	1	1	47.9
1996	10	1	1	2	30.1
1996	10	1	1	3	40.1
1996	10	1	1	4	23.5
1996	10	1	1	5	26.9
1996	10	1	1	6	22.8
1996	10	1	1	7	20.5
1996	10	1	1	8	0.0
1996	10	1	1	99	25.7
1996	10	1	2	1	44.6
1996	10	1	2	2	27.7
1996	10	1	2	3	25.9
1996	10	1	2	4	14.1
1996	10	1	2	5	12.9
1996	10	1	2	6	8.1
1996	10	1	2	7	0.0
1996	10	1	2	8	0.0
1996	10	1	2	99	19.7
1996	10	1	3	2	69.9
1996	10	1	3	3	25.4
1996	10	1	3	4	15.6
1996	10	1	3	5	0.6
1996	10	1	3	6	4.8
1996	10	1	3	7	1.2
1996	10	1	3	8	0.0
1996	10	1	3	99	10.4
1996	10	1	99	1	45.4
1996	10	1	99	2	29.7
1996	10	1	99	3	30.5
1996	10	1	99	4	17.3
1996	10	1	99	5	18.2
1996	10	1	99	6	18.3
1996	10	1	99	7	16.3
1996	10	1	99	8	0.0
1996	10	1	99	99	21.7
1996	10	6	1	1	59.5
1996	10	6	1	2	36.9
1996	10	6	1	3	52.0
1996	10	6	1	4	51.1
1996	10	6	1	5	41.1
1996	10	6	1	6	23.8
1996	10	6	1	7	27.7
1996	10	6	1	8	12.4
1996	10	6	1	99	36.5
1996	10	6	2	1	61.0
1996	10	6	2	2	54.5
1996	10	6	2	3	53.5
1996	10	6	2	4	33.1
1996	10	6	2	5	23.3
1996	10	6	2	6	15.9
1996	10	6	2	7	0.0
1996	10	6	2	8	0.0
1996	10	6	2	99	41.6
1996	10	6	3	1	0.0
1996	10	6	3	2	72.3
1996	10	6	3	3	34.8
1996	10	6	3	4	20.0
1996	10	6	3	5	10.7
1996	10	6	3	6	1.6
1996	10	6	3	7	0.0
1996	10	6	3	8	0.0
1996	10	6	3	99	22.7
1996	10	6	99	1	60.7
1996	10	6	99	2	52.9
1996	10	6	99	3	48.5
1996	10	6	99	4	34.6
1996	10	6	99	5	28.3
1996	10	6	99	6	17.9
1996	10	6	99	7	24.5
1996	10	6	99	8	11.3
1996	10	6	99	99	36.3
1996	10	99	1	1	52.6
1996	10	99	1	2	33.0
1996	10	99	1	3	43.7
1996	10	99	1	4	31.3
1996	10	99	1	5	31.6
1996	10	99	1	6	23.1
1996	10	99	1	7	22.3
1996	10	99	1	8	4.0
1996	10	99	1	99	29.0
1996	10	99	2	1	52.1
1996	10	99	2	2	37.8
1996	10	99	2	3	38.0
1996	10	99	2	4	20.8
1996	10	99	2	5	16.4
1996	10	99	2	6	10.8
1996	10	99	2	7	0.0
1996	10	99	2	8	0.0
1996	10	99	2	99	27.9
1996	10	99	3	1	0.0
1996	10	99	3	2	71.6
1996	10	99	3	3	31.9
1996	10	99	3	4	18.0
1996	10	99	3	5	5.5
1996	10	99	3	6	3.1
1996	10	99	3	7	1.0
1996	10	99	3	8	0.0
1996	10	99	3	99	16.9
1996	10	99	99	1	52.3
1996	10	99	99	2	39.2
1996	10	99	99	3	38.5
1996	10	99	99	4	23.5
1996	10	99	99	5	21.7
1996	10	99	99	6	18.2
1996	10	99	99	7	18.2
1996	10	99	99	8	3.6
1996	10	99	99	99	27.0
1996	11	1	1	1	58.3
1996	11	1	1	2	59.7
1996	11	1	1	3	44.7
1996	11	1	1	4	43.6
1996	11	1	1	5	31.6
1996	11	1	1	6	24.2
1996	11	1	1	7	23.9
1996	11	1	1	8	8.6
1996	11	1	1	99	33.6
1996	11	1	2	1	64.1
1996	11	1	2	2	51.6
1996	11	1	2	3	38.4
1996	11	1	2	4	28.6
1996	11	1	2	5	17.8
1996	11	1	2	6	6.6
1996	11	1	2	7	16.0
1996	11	1	2	8	0.0
1996	11	1	2	99	32.8
1996	11	1	3	1	0.0
1996	11	1	3	2	58.0
1996	11	1	3	3	42.6
1996	11	1	3	4	13.4
1996	11	1	3	5	2.3
1996	11	1	3	6	0.9
1996	11	1	3	7	2.2
1996	11	1	3	8	0.0
1996	11	1	3	99	13.2
1996	11	1	99	1	62.5
1996	11	1	99	2	53.8
1996	11	1	99	3	40.7
1996	11	1	99	4	32.5
1996	11	1	99	5	22.4
1996	11	1	99	6	18.7
1996	11	1	99	7	20.6
1996	11	1	99	8	5.2
1996	11	1	99	99	31.4
1996	11	6	1	1	86.4
1996	11	6	1	2	70.4
1996	11	6	1	3	69.7
1996	11	6	1	4	56.2
1996	11	6	1	5	52.1
1996	11	6	1	6	51.7
1996	11	6	1	7	26.4
1996	11	6	1	8	0.0
1996	11	6	1	99	55.6
1996	11	6	2	1	78.1
1996	11	6	2	2	67.6
1996	11	6	2	3	59.7
1996	11	6	2	4	52.0
1996	11	6	2	5	39.5
1996	11	6	2	6	28.4
1996	11	6	2	7	16.9
1996	11	6	2	8	0.0
1996	11	6	2	99	58.0
1996	11	6	3	1	100.0
1996	11	6	3	2	47.0
1996	11	6	3	3	41.2
1996	11	6	3	4	26.3
1996	11	6	3	5	8.8
1996	11	6	3	6	0.0
1996	11	6	3	7	15.9
1996	11	6	3	8	0.0
1996	11	6	3	99	26.3
1996	11	6	99	1	79.7
1996	11	6	99	2	66.6
1996	11	6	99	3	58.6
1996	11	6	99	4	48.7
1996	11	6	99	5	41.5
1996	11	6	99	6	41.6
1996	11	6	99	7	24.4
1996	11	6	99	8	0.0
1996	11	6	99	99	53.2
1996	11	99	1	1	68.0
1996	11	99	1	2	64.2
1996	11	99	1	3	53.1
1996	11	99	1	4	47.7
1996	11	99	1	5	38.3
1996	11	99	1	6	30.8
1996	11	99	1	7	24.5
1996	11	99	1	8	8.6
1996	11	99	1	99	40.2
1996	11	99	2	1	71.0
1996	11	99	2	2	59.3
1996	11	99	2	3	47.4
1996	11	99	2	4	37.6
1996	11	99	2	5	23.9
1996	11	99	2	6	11.6
1996	11	99	2	7	16.1
1996	11	99	2	8	0.0
1996	11	99	2	99	42.6
1996	11	99	3	1	100.0
1996	11	99	3	2	50.5
1996	11	99	3	3	41.8
1996	11	99	3	4	19.8
1996	11	99	3	5	4.5
1996	11	99	3	6	0.6
1996	11	99	3	7	5.3
1996	11	99	3	8	0.0
1996	11	99	3	99	18.8
1996	11	99	99	1	70.3
1996	11	99	99	2	60.0
1996	11	99	99	3	48.2
1996	11	99	99	4	38.6
1996	11	99	99	5	28.4
1996	11	99	99	6	24.2
1996	11	99	99	7	21.4
1996	11	99	99	8	5.2
1996	11	99	99	99	39.2
1996	12	1	1	1	32.2
1996	12	1	1	2	19.0
1996	12	1	1	3	13.8
1996	12	1	1	4	2.2
1996	12	1	1	5	5.6
1996	12	1	1	6	4.0
1996	12	1	1	7	7.8
1996	12	1	1	8	0.0
1996	12	1	1	99	6.9
1996	12	1	2	1	25.7
1996	12	1	2	2	11.4
1996	12	1	2	3	9.5
1996	12	1	2	4	6.7
1996	12	1	2	5	3.5
1996	12	1	2	6	3.8
1996	12	1	2	7	0.0
1996	12	1	2	8	0.0
1996	12	1	2	99	8.3
1996	12	1	3	2	39.2
1996	12	1	3	3	3.7
1996	12	1	3	4	4.3
1996	12	1	3	5	2.2
1996	12	1	3	6	6.6
1996	12	1	3	7	0.0
1996	12	1	3	8	0.0
1996	12	1	3	99	7.6
1996	12	1	99	1	26.9
1996	12	1	99	2	15.6
1996	12	1	99	3	9.7
1996	12	1	99	4	5.2
1996	12	1	99	5	4.3
1996	12	1	99	6	4.2
1996	12	1	99	7	6.4
1996	12	1	99	8	0.0
1996	12	1	99	99	7.6
1996	12	6	1	1	21.9
1996	12	6	1	2	33.9
1996	12	6	1	3	33.3
1996	12	6	1	4	20.3
1996	12	6	1	5	14.6
1996	12	6	1	6	9.8
1996	12	6	1	7	5.5
1996	12	6	1	8	0.0
1996	12	6	1	99	13.1
1996	12	6	2	1	49.2
1996	12	6	2	2	35.7
1996	12	6	2	3	27.1
1996	12	6	2	4	17.5
1996	12	6	2	5	20.4
1996	12	6	2	6	14.3
1996	12	6	2	7	7.8
1996	12	6	2	8	0.0
1996	12	6	2	99	27.4
1996	12	6	3	2	53.2
1996	12	6	3	3	22.5
1996	12	6	3	4	12.0
1996	12	6	3	5	14.8
1996	12	6	3	6	7.4
1996	12	6	3	7	4.0
1996	12	6	3	8	0.0
1996	12	6	3	99	18.3
1996	12	6	99	1	43.8
1996	12	6	99	2	37.7
1996	12	6	99	3	26.3
1996	12	6	99	4	16.6
1996	12	6	99	5	16.5
1996	12	6	99	6	10.4
1996	12	6	99	7	5.5
1996	12	6	99	8	0.0
1996	12	6	99	99	20.6
1996	12	99	1	1	27.0
1996	12	99	1	2	22.7
1996	12	99	1	3	17.5
1996	12	99	1	4	7.4
1996	12	99	1	5	9.3
1996	12	99	1	6	5.7
1996	12	99	1	7	7.0
1996	12	99	1	8	0.0
1996	12	99	1	99	9.0
1996	12	99	2	1	36.9
1996	12	99	2	2	20.9
1996	12	99	2	3	16.9
1996	12	99	2	4	11.0
1996	12	99	2	5	8.8
1996	12	99	2	6	6.2
1996	12	99	2	7	1.6
1996	12	99	2	8	0.0
1996	12	99	2	99	15.4
1996	12	99	3	2	45.6
1996	12	99	3	3	15.9
1996	12	99	3	4	8.4
1996	12	99	3	5	8.6
1996	12	99	3	6	6.8
1996	12	99	3	7	2.0
1996	12	99	3	8	0.0
1996	12	99	3	99	13.0
1996	12	99	99	1	35.0
1996	12	99	99	2	23.9
1996	12	99	99	3	16.8
1996	12	99	99	4	9.8
1996	12	99	99	5	9.0
1996	12	99	99	6	5.9
1996	12	99	99	7	6.1
1996	12	99	99	8	0.0
1996	12	99	99	99	12.5
1996	13	1	1	1	57.8
1996	13	1	1	2	28.1
1996	13	1	1	3	34.9
1996	13	1	1	4	17.0
1996	13	1	1	5	12.4
1996	13	1	1	6	19.1
1996	13	1	1	7	18.6
1996	13	1	1	8	0.0
1996	13	1	1	99	18.9
1996	13	1	2	1	31.1
1996	13	1	2	2	26.4
1996	13	1	2	3	12.2
1996	13	1	2	4	10.0
1996	13	1	2	5	4.9
1996	13	1	2	6	10.1
1996	13	1	2	7	7.4
1996	13	1	2	8	0.0
1996	13	1	2	99	13.8
1996	13	1	3	1	0.0
1996	13	1	3	2	18.1
1996	13	1	3	3	24.1
1996	13	1	3	4	11.9
1996	13	1	3	5	0.8
1996	13	1	3	6	1.5
1996	13	1	3	7	3.2
1996	13	1	3	8	0.0
1996	13	1	3	99	8.5
1996	13	1	99	1	35.4
1996	13	1	99	2	26.6
1996	13	1	99	3	19.3
1996	13	1	99	4	12.3
1996	13	1	99	5	8.2
1996	13	1	99	6	15.7
1996	13	1	99	7	16.7
1996	13	1	99	8	0.0
1996	13	1	99	99	15.7
1996	13	6	1	1	42.4
1996	13	6	1	2	40.9
1996	13	6	1	3	26.6
1996	13	6	1	4	21.6
1996	13	6	1	5	26.8
1996	13	6	1	6	19.2
1996	13	6	1	7	3.8
1996	13	6	1	8	0.0
1996	13	6	1	99	23.4
1996	13	6	2	1	48.8
1996	13	6	2	2	38.2
1996	13	6	2	3	28.9
1996	13	6	2	4	30.8
1996	13	6	2	5	20.3
1996	13	6	2	6	27.5
1996	13	6	2	7	0.0
1996	13	6	2	8	0.0
1996	13	6	2	99	32.9
1996	13	6	3	2	50.6
1996	13	6	3	3	21.3
1996	13	6	3	4	22.4
1996	13	6	3	5	7.4
1996	13	6	3	6	0.0
1996	13	6	3	7	0.0
1996	13	6	3	8	0.0
1996	13	6	3	99	19.1
1996	13	6	99	1	47.4
1996	13	6	99	2	40.3
1996	13	6	99	3	26.4
1996	13	6	99	4	25.7
1996	13	6	99	5	19.1
1996	13	6	99	6	18.0
1996	13	6	99	7	2.8
1996	13	6	99	8	0.0
1996	13	6	99	99	26.7
1996	13	99	1	1	50.0
1996	13	99	1	2	32.8
1996	13	99	1	3	32.2
1996	13	99	1	4	18.4
1996	13	99	1	5	16.1
1996	13	99	1	6	19.2
1996	13	99	1	7	16.6
1996	13	99	1	8	0.0
1996	13	99	1	99	20.0
1996	13	99	2	1	38.5
1996	13	99	2	2	31.9
1996	13	99	2	3	18.3
1996	13	99	2	4	15.0
1996	13	99	2	5	8.8
1996	13	99	2	6	13.2
1996	13	99	2	7	6.5
1996	13	99	2	8	0.0
1996	13	99	2	99	20.1
1996	13	99	3	1	0.0
1996	13	99	3	2	46.0
1996	13	99	3	3	22.5
1996	13	99	3	4	17.4
1996	13	99	3	5	4.3
1996	13	99	3	6	1.0
1996	13	99	3	7	2.0
1996	13	99	3	8	0.0
1996	13	99	3	99	14.0
1996	13	99	99	1	40.7
1996	13	99	99	2	33.2
1996	13	99	99	3	22.1
1996	13	99	99	4	16.4
1996	13	99	99	5	11.5
1996	13	99	99	6	16.2
1996	13	99	99	7	14.6
1996	13	99	99	8	0.0
1996	13	99	99	99	19.3
1996	14	1	1	1	66.2
1996	14	1	1	2	55.5
1996	14	1	1	3	49.2
1996	14	1	1	4	31.6
1996	14	1	1	5	23.1
1996	14	1	1	6	29.1
1996	14	1	1	7	20.9
1996	14	1	1	8	0.0
1996	14	1	1	99	29.7
1996	14	1	2	1	52.5
1996	14	1	2	2	43.8
1996	14	1	2	3	33.3
1996	14	1	2	4	22.1
1996	14	1	2	5	14.5
1996	14	1	2	6	8.9
1996	14	1	2	7	0.0
1996	14	1	2	8	0.0
1996	14	1	2	99	28.4
1996	14	1	3	1	0.0
1996	14	1	3	2	73.9
1996	14	1	3	3	29.5
1996	14	1	3	4	17.9
1996	14	1	3	5	7.5
1996	14	1	3	6	4.0
1996	14	1	3	7	0.0
1996	14	1	3	8	0.0
1996	14	1	3	99	16.4
1996	14	1	99	1	55.6
1996	14	1	99	2	47.7
1996	14	1	99	3	36.9
1996	14	1	99	4	25.0
1996	14	1	99	5	18.3
1996	14	1	99	6	22.9
1996	14	1	99	7	18.7
1996	14	1	99	8	0.0
1996	14	1	99	99	27.9
1996	14	6	1	1	58.4
1996	14	6	1	2	63.0
1996	14	6	1	3	60.8
1996	14	6	1	4	49.9
1996	14	6	1	5	45.8
1996	14	6	1	6	38.6
1996	14	6	1	7	22.5
1996	14	6	1	8	28.7
1996	14	6	1	99	43.7
1996	14	6	2	1	63.5
1996	14	6	2	2	59.2
1996	14	6	2	3	38.0
1996	14	6	2	4	46.3
1996	14	6	2	5	42.9
1996	14	6	2	6	36.8
1996	14	6	2	7	6.1
1996	14	6	2	8	0.0
1996	14	6	2	99	47.4
1996	14	6	3	1	0.0
1996	14	6	3	2	60.7
1996	14	6	3	3	43.0
1996	14	6	3	4	20.1
1996	14	6	3	5	14.8
1996	14	6	3	6	0.0
1996	14	6	3	7	0.0
1996	14	6	3	8	0.0
1996	14	6	3	99	24.5
1996	14	6	99	1	62.7
1996	14	6	99	2	60.0
1996	14	6	99	3	42.7
1996	14	6	99	4	42.9
1996	14	6	99	5	37.6
1996	14	6	99	6	32.8
1996	14	6	99	7	19.1
1996	14	6	99	8	24.2
1996	14	6	99	99	42.4
1996	14	99	1	1	63.9
1996	14	99	1	2	58.4
1996	14	99	1	3	52.9
1996	14	99	1	4	37.2
1996	14	99	1	5	29.6
1996	14	99	1	6	32.2
1996	14	99	1	7	21.3
1996	14	99	1	8	14.2
1996	14	99	1	99	33.9
1996	14	99	2	1	57.2
1996	14	99	2	2	50.4
1996	14	99	2	3	35.4
1996	14	99	2	4	30.7
1996	14	99	2	5	24.5
1996	14	99	2	6	16.5
1996	14	99	2	7	1.8
1996	14	99	2	8	0.0
1996	14	99	2	99	35.9
1996	14	99	3	1	0.0
1996	14	99	3	2	65.4
1996	14	99	3	3	36.7
1996	14	99	3	4	19.0
1996	14	99	3	5	11.0
1996	14	99	3	6	2.3
1996	14	99	3	7	0.0
1996	14	99	3	8	0.0
1996	14	99	3	99	20.4
1996	14	99	99	1	58.5
1996	14	99	99	2	53.1
1996	14	99	99	3	39.4
1996	14	99	99	4	31.4
1996	14	99	99	5	24.9
1996	14	99	99	6	26.1
1996	14	99	99	7	18.8
1996	14	99	99	8	10.2
1996	14	99	99	99	33.2
1996	15	1	1	1	31.9
1996	15	1	1	2	28.8
1996	15	1	1	3	25.6
1996	15	1	1	4	20.5
1996	15	1	1	5	17.6
1996	15	1	1	6	10.9
1996	15	1	1	7	16.4
1996	15	1	1	8	3.3
1996	15	1	1	99	16.2
1996	15	1	2	1	27.8
1996	15	1	2	2	37.4
1996	15	1	2	3	21.3
1996	15	1	2	4	16.1
1996	15	1	2	5	8.3
1996	15	1	2	6	5.8
1996	15	1	2	7	1.3
1996	15	1	2	8	0.0
1996	15	1	2	99	17.7
1996	15	1	3	1	0.0
1996	15	1	3	2	0.0
1996	15	1	3	3	42.4
1996	15	1	3	4	4.9
1996	15	1	3	5	6.1
1996	15	1	3	6	3.5
1996	15	1	3	7	0.0
1996	15	1	3	8	0.0
1996	15	1	3	99	8.0
1996	15	1	99	1	29.4
1996	15	1	99	2	35.8
1996	15	1	99	3	23.9
1996	15	1	99	4	15.7
1996	15	1	99	5	12.9
1996	15	1	99	6	8.9
1996	15	1	99	7	13.0
1996	15	1	99	8	2.9
1996	15	1	99	99	16.0
1996	15	6	1	1	4.6
1996	15	6	1	2	31.2
1996	15	6	1	3	18.6
1996	15	6	1	4	18.9
1996	15	6	1	5	25.1
1996	15	6	1	6	13.5
1996	15	6	1	7	7.4
1996	15	6	1	8	2.4
1996	15	6	1	99	15.3
1996	15	6	2	1	42.4
1996	15	6	2	2	40.5
1996	15	6	2	3	33.5
1996	15	6	2	4	30.1
1996	15	6	2	5	23.4
1996	15	6	2	6	9.2
1996	15	6	2	7	37.6
1996	15	6	2	8	0.0
1996	15	6	2	99	30.1
1996	15	6	3	1	0.0
1996	15	6	3	2	54.1
1996	15	6	3	3	39.0
1996	15	6	3	4	25.8
1996	15	6	3	5	9.0
1996	15	6	3	6	4.3
1996	15	6	3	7	0.0
1996	15	6	3	8	0.0
1996	15	6	3	99	22.7
1996	15	6	99	1	34.7
1996	15	6	99	2	41.6
1996	15	6	99	3	33.9
1996	15	6	99	4	25.7
1996	15	6	99	5	21.1
1996	15	6	99	6	11.6
1996	15	6	99	7	8.3
1996	15	6	99	8	2.4
1996	15	6	99	99	22.5
1996	15	99	1	1	23.8
1996	15	99	1	2	29.3
1996	15	99	1	3	23.9
1996	15	99	1	4	19.8
1996	15	99	1	5	19.9
1996	15	99	1	6	11.9
1996	15	99	1	7	12.8
1996	15	99	1	8	2.9
1996	15	99	1	99	15.9
1996	15	99	2	1	35.3
1996	15	99	2	2	38.7
1996	15	99	2	3	26.1
1996	15	99	2	4	21.4
1996	15	99	2	5	14.2
1996	15	99	2	6	6.9
1996	15	99	2	7	8.9
1996	15	99	2	8	0.0
1996	15	99	2	99	22.5
1996	15	99	3	1	0.0
1996	15	99	3	2	52.8
1996	15	99	3	3	39.9
1996	15	99	3	4	15.6
1996	15	99	3	5	7.6
1996	15	99	3	6	3.8
1996	15	99	3	7	0.0
1996	15	99	3	8	0.0
1996	15	99	3	99	15.8
1996	15	99	99	1	31.8
1996	15	99	99	2	38.3
1996	15	99	99	3	28.2
1996	15	99	99	4	19.9
1996	15	99	99	5	15.9
1996	15	99	99	6	9.9
1996	15	99	99	7	11.2
1996	15	99	99	8	2.7
1996	15	99	99	99	18.6
1996	16	1	1	1	34.7
1996	16	1	1	2	35.5
1996	16	1	1	3	6.7
1996	16	1	1	4	6.3
1996	16	1	1	5	5.8
1996	16	1	1	6	5.3
1996	16	1	1	7	9.9
1996	16	1	1	8	0.0
1996	16	1	1	99	7.7
1996	16	1	2	1	29.6
1996	16	1	2	2	15.1
1996	16	1	2	3	18.4
1996	16	1	2	4	7.9
1996	16	1	2	5	6.0
1996	16	1	2	6	5.3
1996	16	1	2	7	0.0
1996	16	1	2	8	0.0
1996	16	1	2	99	11.5
1996	16	1	3	1	0.0
1996	16	1	3	2	70.4
1996	16	1	3	3	22.9
1996	16	1	3	4	25.9
1996	16	1	3	5	0.0
1996	16	1	3	6	0.0
1996	16	1	3	7	3.9
1996	16	1	3	8	0.0
1996	16	1	3	99	14.9
1996	16	1	99	1	30.5
1996	16	1	99	2	21.2
1996	16	1	99	3	16.6
1996	16	1	99	4	9.4
1996	16	1	99	5	5.3
1996	16	1	99	6	5.1
1996	16	1	99	7	8.5
1996	16	1	99	8	0.0
1996	16	1	99	99	10.2
1996	16	6	1	1	42.1
1996	16	6	1	2	30.8
1996	16	6	1	3	36.7
1996	16	6	1	4	24.6
1996	16	6	1	5	36.4
1996	16	6	1	6	22.2
1996	16	6	1	7	15.9
1996	16	6	1	8	0.0
1996	16	6	1	99	27.4
1996	16	6	2	1	48.8
1996	16	6	2	2	40.7
1996	16	6	2	3	38.1
1996	16	6	2	4	43.3
1996	16	6	2	5	19.4
1996	16	6	2	6	9.8
1996	16	6	2	7	41.0
1996	16	6	2	8	0.0
1996	16	6	2	99	35.1
1996	16	6	3	1	0.0
1996	16	6	3	2	84.4
1996	16	6	3	3	37.4
1996	16	6	3	4	16.3
1996	16	6	3	5	10.8
1996	16	6	3	6	7.2
1996	16	6	3	7	0.0
1996	16	6	3	8	0.0
1996	16	6	3	99	29.7
1996	16	6	99	1	47.6
1996	16	6	99	2	51.2
1996	16	6	99	3	37.9
1996	16	6	99	4	33.8
1996	16	6	99	5	21.2
1996	16	6	99	6	18.0
1996	16	6	99	7	20.1
1996	16	6	99	8	0.0
1996	16	6	99	99	32.1
1996	16	99	1	1	37.7
1996	16	99	1	2	33.8
1996	16	99	1	3	12.3
1996	16	99	1	4	10.8
1996	16	99	1	5	11.5
1996	16	99	1	6	9.0
1996	16	99	1	7	10.7
1996	16	99	1	8	0.0
1996	16	99	1	99	11.5
1996	16	99	2	1	37.2
1996	16	99	2	2	24.2
1996	16	99	2	3	25.1
1996	16	99	2	4	19.7
1996	16	99	2	5	9.5
1996	16	99	2	6	6.2
1996	16	99	2	7	10.9
1996	16	99	2	8	0.0
1996	16	99	2	99	18.9
1996	16	99	3	1	0.0
1996	16	99	3	2	79.8
1996	16	99	3	3	29.7
1996	16	99	3	4	20.1
1996	16	99	3	5	5.3
1996	16	99	3	6	3.1
1996	16	99	3	7	3.3
1996	16	99	3	8	0.0
1996	16	99	3	99	22.5
1996	16	99	99	1	37.3
1996	16	99	99	2	33.3
1996	16	99	99	3	23.6
1996	16	99	99	4	18.3
1996	16	99	99	5	9.6
1996	16	99	99	6	8.0
1996	16	99	99	7	10.2
1996	16	99	99	8	0.0
1996	16	99	99	99	16.6
1996	17	1	1	1	70.6
1996	17	1	1	2	50.5
1996	17	1	1	3	4.5
1996	17	1	1	4	15.4
1996	17	1	1	5	10.2
1996	17	1	1	6	7.9
1996	17	1	1	7	9.8
1996	17	1	1	8	0.0
1996	17	1	1	99	11.4
1996	17	1	2	1	39.2
1996	17	1	2	2	15.2
1996	17	1	2	3	11.9
1996	17	1	2	4	4.7
1996	17	1	2	5	7.2
1996	17	1	2	6	4.5
1996	17	1	2	7	1.3
1996	17	1	2	8	0.0
1996	17	1	2	99	10.7
1996	17	1	3	1	0.0
1996	17	1	3	2	10.9
1996	17	1	3	3	11.0
1996	17	1	3	4	7.4
1996	17	1	3	5	2.6
1996	17	1	3	6	3.0
1996	17	1	3	7	0.0
1996	17	1	3	8	0.0
1996	17	1	3	99	5.1
1996	17	1	99	1	43.3
1996	17	1	99	2	18.1
1996	17	1	99	3	11.0
1996	17	1	99	4	7.0
1996	17	1	99	5	7.6
1996	17	1	99	6	6.6
1996	17	1	99	7	7.9
1996	17	1	99	8	0.0
1996	17	1	99	99	10.5
1996	17	6	1	1	75.4
1996	17	6	1	2	64.8
1996	17	6	1	3	30.0
1996	17	6	1	4	17.3
1996	17	6	1	5	29.1
1996	17	6	1	6	16.4
1996	17	6	1	7	6.7
1996	17	6	1	8	0.0
1996	17	6	1	99	20.0
1996	17	6	2	1	40.5
1996	17	6	2	2	25.9
1996	17	6	2	3	16.3
1996	17	6	2	4	18.1
1996	17	6	2	5	12.4
1996	17	6	2	6	8.6
1996	17	6	2	7	3.3
1996	17	6	2	8	0.0
1996	17	6	2	99	18.2
1996	17	6	3	2	22.1
1996	17	6	3	3	10.9
1996	17	6	3	4	8.2
1996	17	6	3	5	3.7
1996	17	6	3	6	0.0
1996	17	6	3	7	10.1
1996	17	6	3	8	0.0
1996	17	6	3	99	7.4
1996	17	6	99	1	43.7
1996	17	6	99	2	27.1
1996	17	6	99	3	15.8
1996	17	6	99	4	15.7
1996	17	6	99	5	15.6
1996	17	6	99	6	12.7
1996	17	6	99	7	6.3
1996	17	6	99	8	0.0
1996	17	6	99	99	16.9
1996	17	99	1	1	72.2
1996	17	99	1	2	53.8
1996	17	99	1	3	15.2
1996	17	99	1	4	15.9
1996	17	99	1	5	17.0
1996	17	99	1	6	11.0
1996	17	99	1	7	8.9
1996	17	99	1	8	0.0
1996	17	99	1	99	14.4
1996	17	99	2	1	39.8
1996	17	99	2	2	19.5
1996	17	99	2	3	14.0
1996	17	99	2	4	10.4
1996	17	99	2	5	9.3
1996	17	99	2	6	6.1
1996	17	99	2	7	2.0
1996	17	99	2	8	0.0
1996	17	99	2	99	13.9
1996	17	99	3	1	0.0
1996	17	99	3	2	17.9
1996	17	99	3	3	10.9
1996	17	99	3	4	7.9
1996	17	99	3	5	3.2
1996	17	99	3	6	1.6
1996	17	99	3	7	3.6
1996	17	99	3	8	0.0
1996	17	99	3	99	6.4
1996	17	99	99	1	43.4
1996	17	99	99	2	21.7
1996	17	99	99	3	13.5
1996	17	99	99	4	10.8
1996	17	99	99	5	10.9
1996	17	99	99	6	8.9
1996	17	99	99	7	7.4
1996	17	99	99	8	0.0
1996	17	99	99	99	13.1
1996	18	1	1	1	51.4
1996	18	1	1	2	59.2
1996	18	1	1	3	54.0
1996	18	1	1	4	42.8
1996	18	1	1	5	27.1
1996	18	1	1	6	25.7
1996	18	1	1	7	20.8
1996	18	1	1	8	6.0
1996	18	1	1	99	31.4
1996	18	1	2	1	39.1
1996	18	1	2	2	38.1
1996	18	1	2	3	35.0
1996	18	1	2	4	29.5
1996	18	1	2	5	13.1
1996	18	1	2	6	7.3
1996	18	1	2	7	9.4
1996	18	1	2	8	0.0
1996	18	1	2	99	26.1
1996	18	1	3	1	0.0
1996	18	1	3	2	81.9
1996	18	1	3	3	39.7
1996	18	1	3	4	35.0
1996	18	1	3	5	8.3
1996	18	1	3	6	1.1
1996	18	1	3	7	0.0
1996	18	1	3	8	0.0
1996	18	1	3	99	18.7
1996	18	1	99	1	43.0
1996	18	1	99	2	44.3
1996	18	1	99	3	40.3
1996	18	1	99	4	34.0
1996	18	1	99	5	18.8
1996	18	1	99	6	17.9
1996	18	1	99	7	17.3
1996	18	1	99	8	4.4
1996	18	1	99	99	27.4
1996	18	6	1	1	72.6
